human_input	human_symbol	human_gene_id	input_match	zebrafish_symbol	zebrafish_gene_id	relationship	n_zebrafish_orthologs	status
FAM210B	MIMS2	116151	synonym	mims2	619270	Ortholog	1	mapped
FOXM1	FOXM1	2305	official_symbol	foxm1	394072	Ortholog	1	mapped
FOXO1	FOXO1	2308	official_symbol				0	no_zebrafish_ortholog
FPR2	FPR2	2358	official_symbol				0	no_zebrafish_ortholog
G6PD	G6PD	2539	official_symbol	g6pd	570579	Ortholog	1	mapped
GADD45A	GADD45A	1647	official_symbol				0	no_zebrafish_ortholog
GLS2	GLS2	27165	official_symbol				0	no_zebrafish_ortholog
GNAI2	GNAI2	2771	official_symbol				0	no_zebrafish_ortholog
GRB2	GRB2	2885	official_symbol				0	no_zebrafish_ortholog
GSTP1	GSTP1	2950	official_symbol				0	no_zebrafish_ortholog
IL19	IL19	29949	official_symbol				0	no_zebrafish_ortholog
ITGAM	ITGAM	3684	official_symbol				0	no_zebrafish_ortholog
ITGB2	ITGB2	3689	official_symbol				0	no_zebrafish_ortholog
LEP	LEP	3952	official_symbol				0	no_zebrafish_ortholog
MIR27B	MIR27B	407019	official_symbol				0	no_zebrafish_ortholog
MMP3	MMP3	4314	official_symbol				0	no_zebrafish_ortholog
MYCN	MYCN	4613	official_symbol	mycn	252851	Ortholog	1	mapped
NCF1B	NCF1B	654816	official_symbol				0	no_zebrafish_ortholog
NCF1C	NCF1C	654817	official_symbol				0	no_zebrafish_ortholog
NCF2	NCF2	4688	official_symbol	ncf2	562473	Ortholog	1	mapped
NCF4	NCF4	4689	official_symbol	ncf4	403014	Ortholog	1	mapped
NNT	NNT	23530	official_symbol	nnt	406619	Ortholog	1	mapped
NOS2	NOS2	4843	official_symbol	nos2b	563654	Ortholog	1	mapped
NOX3	NOX3	50508	official_symbol				0	no_zebrafish_ortholog
NOX5	NOX5	79400	official_symbol	nox5	100149800	Ortholog	1	mapped
NQO1	NQO1	1728	official_symbol				0	no_zebrafish_ortholog
NRROS	NRROS	375387	official_symbol	nrros	445318	Ortholog	1	mapped
PAX2	PAX2	5076	official_symbol	pax2a	30425	Ortholog	1	mapped
PDGFRB	PDGFRB	5159	official_symbol	pdgfrb	559529	Ortholog	1	mapped
PLA2R1	PLA2R1	22925	official_symbol	pla2r1	100538038	Ortholog	1	mapped
PRCP	PRCP	5547	official_symbol	prcp	436967	Ortholog	1	mapped
PREX1	PREX1	57580	official_symbol	prex1	570984	Ortholog	1	mapped
PRG3	PRG3	10394	official_symbol				0	no_zebrafish_ortholog
PRKCD	PRKCD	5580	official_symbol				0	no_zebrafish_ortholog
PRKCE	PRKCE	5581	official_symbol	prkceb	100332055	Ortholog	1	mapped
RFK	RFK	55312	official_symbol	rfk	560915	Ortholog	1	mapped
RIPK1	RIPK1	8737	official_symbol	ripk1l	567460	Ortholog	1	mapped
RIPK3	RIPK3	11035	official_symbol	ripk3	100004555	Ortholog	1	mapped
SESN1	SESN1	27244	official_symbol	sesn1	436933	Ortholog	1	mapped
SFTPD	SFTPD	6441	official_symbol				0	no_zebrafish_ortholog
SH3PXD2A	SH3PXD2A	9644	official_symbol	sh3pxd2aa	562018	Ortholog	1	mapped
SH3PXD2B	SH3PXD2B	285590	official_symbol	sh3pxd2b	553242	Ortholog	1	mapped
SHC1	SHC1	6464	official_symbol	shc1	323818	Ortholog	1	mapped
SIRPA	SIRPA	140885	official_symbol				0	no_zebrafish_ortholog
SLC1A1	SLC1A1	6505	official_symbol	slc1a1	436939	Ortholog	1	mapped
SOD3	SOD3	6649	official_symbol	sod3a	504078	Ortholog	1	mapped
STK17A	STK17A	9263	official_symbol				0	no_zebrafish_ortholog
SYK	SYK	6850	official_symbol	syk	405769	Ortholog	1	mapped
TAFA4	TAFA4	151647	official_symbol	tafa4b	768127	Ortholog	1	mapped
TGFBR2	TGFBR2	7048	official_symbol	tgfbr2b	30739	Ortholog	1	mapped
THBS1	THBS1	7057	official_symbol				0	no_zebrafish_ortholog
TUSC2	TUSC2	11334	official_symbol				0	no_zebrafish_ortholog
TYROBP	TYROBP	7305	official_symbol				0	no_zebrafish_ortholog
VAV1	VAV1	7409	official_symbol	vav1	137494316	Ortholog	1	mapped
ZC3H12A	ZC3H12A	80149	official_symbol				0	no_zebrafish_ortholog
ADORA2A	ADORA2A	135	official_symbol	adora2aa	561701	Ortholog	1	mapped
ARL6IP5	ARL6IP5	10550	official_symbol				0	no_zebrafish_ortholog
CLIC1	CLIC1	1192	official_symbol	clic1	324481	Ortholog	1	mapped
MIR181B1	MIR181B1	406955	official_symbol				0	no_zebrafish_ortholog
MTLN	MTLN	205251	official_symbol	lnc.lemp	100537077	Ortholog	1	mapped
OPRD1	OPRD1	4985	official_symbol				0	no_zebrafish_ortholog
PIP5KL1	PIP5KL1	138429	official_symbol	pip5kl1	100149843	Ortholog	1	mapped
PPA2	PPA2	27068	official_symbol	ppa2	402961	Ortholog	1	mapped
PYCR1	PYCR1	5831	official_symbol	pycr1a	393799	Ortholog	1	mapped
RNF122	RNF122	79845	official_symbol	rnf122	100329730	Ortholog	1	mapped
SLC4A11	SLC4A11	83959	official_symbol	slc4a11	559346	Ortholog	1	mapped
GPS2	GPS2	2874	official_symbol	gps2	393948	Ortholog	1	mapped
ADAM9	ADAM9	8754	official_symbol				0	no_zebrafish_ortholog
AGAP3	AGAP3	116988	official_symbol	agap3	324332	Ortholog	1	mapped
AMBP	AMBP	259	official_symbol	ambp	394093	Ortholog	1	mapped
ANKZF1	ANKZF1	55139	official_symbol	ankzf1	553307	Ortholog	1	mapped
APOD	APOD	347	official_symbol	apodb	567972	Ortholog	1	mapped
APOE	APOE	348	official_symbol	apoeb	30314	Ortholog	1	mapped
AQP1	AQP1	358	official_symbol				0	no_zebrafish_ortholog
AREG	AREG	374	official_symbol				0	no_zebrafish_ortholog
ATM	ATM	472	official_symbol	atm	403064	Ortholog	1	mapped
BTK	BTK	695	official_symbol	btk	568653	Ortholog	1	mapped
CAPN2	CAPN2	824	official_symbol				0	no_zebrafish_ortholog
CASP3	CASP3	836	official_symbol	casp3b	566604	Ortholog	1	mapped
CFL1	CFL1	1072	official_symbol				0	no_zebrafish_ortholog
CRK	CRK	1398	official_symbol	crk	445234	Ortholog	1	mapped
CRYGD	CRYGD	1421	official_symbol				0	no_zebrafish_ortholog
DDR2	DDR2	4921	official_symbol	ddr2a	556380	Ortholog	1	mapped
DUSP1	DUSP1	1843	official_symbol	dusp1	406340	Ortholog	1	mapped
ECT2	ECT2	1894	official_symbol	ect2	445406	Ortholog	1	mapped
ERCC6L2	ERCC6L2	375748	official_symbol	ercc6l2	553504	Ortholog	1	mapped
ERN1	ERN1	2081	official_symbol	ern1	553551	Ortholog	1	mapped
FABP1	FABP1	2168	official_symbol	fabp1a	791610	Ortholog	1	mapped
FCHSD1	FCHSD1	89848	official_symbol				0	no_zebrafish_ortholog
FER	FER	2241	official_symbol	fer	565199	Ortholog	1	mapped
FOXP1	FOXP1	27086	official_symbol	foxp1b	569047	Ortholog	1	mapped
GATA5	GATA5	140628	official_symbol	gata5	30482	Ortholog	1	mapped
GPR37	GPR37	2861	official_symbol	gpr37a	100537916	Ortholog	1	mapped
GPR37L1	GPR37L1	9283	official_symbol	gpr37l1b	567796	Ortholog	1	mapped
HDAC2	HDAC2	3066	official_symbol				0	no_zebrafish_ortholog
HMOX1	HMOX1	3162	official_symbol	hmox1a	791518	Ortholog	1	mapped
HYAL1	HYAL1	3373	official_symbol				0	no_zebrafish_ortholog
HYAL2	HYAL2	8692	official_symbol	hyal2a	567869	Ortholog	1	mapped
IL18BP	IL18BP	10068	official_symbol				0	no_zebrafish_ortholog
IL18RAP	IL18RAP	8807	official_symbol				0	no_zebrafish_ortholog
IL6	IL6	3569	official_symbol				0	no_zebrafish_ortholog
KCNA5	KCNA5	3741	official_symbol				0	no_zebrafish_ortholog
KDM6B	KDM6B	23135	official_symbol	kdm6ba	556678	Ortholog	1	mapped
KLF2	KLF2	10365	official_symbol				0	no_zebrafish_ortholog
KLF4	KLF4	9314	official_symbol	klf4	562155	Ortholog	1	mapped
KPNA4	KPNA4	3840	official_symbol	kpna4	327373	Ortholog	1	mapped
MAP2K4	MAP2K4	6416	official_symbol	map2k4a	403052	Ortholog	1	mapped
MAP3K5	MAP3K5	4217	official_symbol	map3k5	555703	Ortholog	1	mapped
MAPK13	MAPK13	5603	official_symbol				0	no_zebrafish_ortholog
MAPK7	MAPK7	5598	official_symbol	mapk7	541323	Ortholog	1	mapped
MAPK8	MAPK8	5599	official_symbol	mapk8a	562720	Ortholog	1	mapped
MAPK9	MAPK9	5601	official_symbol				0	no_zebrafish_ortholog
MET	MET	4233	official_symbol	met	100150664	Ortholog	1	mapped
MIR103A1	MIR103A1	406895	official_symbol				0	no_zebrafish_ortholog
MIR107	MIR107	406901	official_symbol				0	no_zebrafish_ortholog
MIR133A1	MIR133A1	406922	official_symbol				0	no_zebrafish_ortholog
MIR34A	MIR34A	407040	official_symbol				0	no_zebrafish_ortholog
MIR92A1	MIR92A1	407048	official_symbol				0	no_zebrafish_ortholog
MIRLET7B	MIRLET7B	406884	official_symbol				0	no_zebrafish_ortholog
MMP2	MMP2	4313	official_symbol	mmp2	337179	Ortholog	1	mapped
NET1	NET1	10276	official_symbol	net1	493607	Ortholog	1	mapped
NME8	NME8	51314	official_symbol				0	no_zebrafish_ortholog
NPPA	NPPA	4878	official_symbol				0	no_zebrafish_ortholog
NR4A3	NR4A3	8013	official_symbol	nr4a3	548604	Ortholog	1	mapped
NUDT15	NUDT15	55270	official_symbol	nudt15	415197	Ortholog	1	mapped
OGG1	OGG1	4968	official_symbol	ogg1	791194	Ortholog	1	mapped
OSER1	OSER1	51526	official_symbol	oser1	393328	Ortholog	1	mapped
PAWR	PAWR	5074	official_symbol	pawr	449994	Ortholog	1	mapped
PCGF2	PCGF2	7703	official_symbol				0	no_zebrafish_ortholog
PDGFD	PDGFD	80310	official_symbol	pdgfd	100535718	Ortholog	1	mapped
PDGFRA	PDGFRA	5156	official_symbol	pdgfra	386856	Ortholog	1	mapped
PDK2	PDK2	5164	official_symbol				0	no_zebrafish_ortholog
PJVK	PJVK	494513	official_symbol	pjvk	100006646	Ortholog	1	mapped
PKD2	PKD2	5311	official_symbol	pkd2	432387	Ortholog	1	mapped
PLEKHA1	PLEKHA1	59338	official_symbol	plekha1b	100537419	Ortholog	1	mapped
PLK3	PLK3	1263	official_symbol	plk3	334202	Ortholog	1	mapped
PPEF2	PPEF2	5470	official_symbol				0	no_zebrafish_ortholog
PPP5C	PPP5C	5536	official_symbol	ppp5c	541536	Ortholog	1	mapped
PRKCA	PRKCA	5578	official_symbol				0	no_zebrafish_ortholog
PTPRK	PTPRK	5796	official_symbol	ptprk	555348	Ortholog	1	mapped
PTPRN	PTPRN	5798	official_symbol	ptprnb	564351	Ortholog	1	mapped
PXN	PXN	5829	official_symbol				0	no_zebrafish_ortholog
RELA	RELA	5970	official_symbol	rela	415099	Ortholog	1	mapped
RHOB	RHOB	388	official_symbol				0	no_zebrafish_ortholog
RLIG1	RLIG1	91298	official_symbol	rlig1	494063	Ortholog	1	mapped
RPS3	RPS3	6188	official_symbol	rps3	336550	Ortholog	1	mapped
S100A7	S100A7	6278	official_symbol				0	no_zebrafish_ortholog
SCGB1A1	SCGB1A1	7356	official_symbol				0	no_zebrafish_ortholog
SESN3	SESN3	143686	official_symbol				0	no_zebrafish_ortholog
SIRT1	SIRT1	23411	official_symbol	sirt1	797132	Ortholog	1	mapped
SLC8A1	SLC8A1	6546	official_symbol				0	no_zebrafish_ortholog
SMPD3	SMPD3	55512	official_symbol	smpd3	568381	Ortholog	1	mapped
SPHK1	SPHK1	8877	official_symbol				0	no_zebrafish_ortholog
STK25	STK25	10494	official_symbol	stk25b	406600	Ortholog	1	mapped
TACR1	TACR1	6869	official_symbol				0	no_zebrafish_ortholog
TET1	TET1	80312	official_symbol	tet1	101883702	Ortholog	1	mapped
TNFAIP3	TNFAIP3	7128	official_symbol	tnfaip3	564497	Ortholog	1	mapped
TOP2B	TOP2B	7155	official_symbol	top2b	569877	Ortholog	1	mapped
TRPA1	TRPA1	8989	official_symbol	trpa1b	474353	Ortholog	1	mapped
TRPM2	TRPM2	7226	official_symbol	trpm2	799412	Ortholog	1	mapped
TXNIP	TXNIP	10628	official_symbol				0	no_zebrafish_ortholog
ZNF580	ZNF580	51157	official_symbol				0	no_zebrafish_ortholog
ADH5	ADH5	128	official_symbol				0	no_zebrafish_ortholog
ARHGDIB	ARHGDIB	397	official_symbol				0	no_zebrafish_ortholog
CLOCK	CLOCK	9575	official_symbol	clocka	30140	Ortholog	1	mapped
FKBP1B	FKBP1B	2281	official_symbol	fkbp1b	393785	Ortholog	1	mapped
GLRX2	GLRX2	51022	official_symbol	glrx2	436677	Ortholog	1	mapped
NPAS2	NPAS2	4862	official_symbol				0	no_zebrafish_ortholog
RNF7	RNF7	9616	official_symbol	rnf7	503534	Ortholog	1	mapped
RYR2	RYR2	6262	official_symbol	ryr2a	100126126	Ortholog	1	mapped
SELENOS	SELENOS	55829	official_symbol	selenos	735249	Ortholog	1	mapped
SLC7A11	SLC7A11	23657	official_symbol	slc7a11	100151597	Ortholog	1	mapped
VASN	VASN	114990	official_symbol	vasnb	100004428	Ortholog	1	mapped
