human_input	human_symbol	human_gene_id	input_match	zebrafish_symbol	zebrafish_gene_id	relationship	n_zebrafish_orthologs	status
ITGAM	ITGAM	3684	official_symbol				0	no_zebrafish_ortholog
ITGB1	ITGB1	3688	official_symbol	itgb1a	556734	Ortholog	1	mapped
ITGB2	ITGB2	3689	official_symbol				0	no_zebrafish_ortholog
ITGB6	ITGB6	3694	official_symbol	itgb6	100499533	Ortholog	1	mapped
ITIH4	ITIH4	3700	official_symbol				0	no_zebrafish_ortholog
JAM3	JAM3	83700	official_symbol				0	no_zebrafish_ortholog
JUN	JUN	3725	official_symbol	jun	335916	Ortholog	1	mapped
KCNJ8	KCNJ8	3764	official_symbol	kcnj8	561090	Ortholog	1	mapped
KCNK13	KCNK13	56659	official_symbol	kcnk13a	571467	Ortholog	1	mapped
KCNK6	KCNK6	9424	official_symbol	kcnk6	504083	Ortholog	1	mapped
KDM4D	KDM4D	55693	official_symbol				0	no_zebrafish_ortholog
KDM6B	KDM6B	23135	official_symbol	kdm6ba	556678	Ortholog	1	mapped
KIT	KIT	3815	official_symbol	kita	30256	Ortholog	1	mapped
KLF4	KLF4	9314	official_symbol	klf4	562155	Ortholog	1	mapped
KLKB1	KLKB1	3818	official_symbol				0	no_zebrafish_ortholog
KLRG1	KLRG1	10219	official_symbol				0	no_zebrafish_ortholog
KNG1	KNG1	3827	official_symbol				0	no_zebrafish_ortholog
KPNA6	KPNA6	23633	official_symbol	kpna6	100149852	Ortholog	1	mapped
KPRP	KPRP	448834	official_symbol				0	no_zebrafish_ortholog
KRT1	KRT1	3848	official_symbol				0	no_zebrafish_ortholog
KRT16	KRT16	3868	official_symbol				0	no_zebrafish_ortholog
LACC1	LACC1	144811	official_symbol	lacc1	100005054	Ortholog	1	mapped
LAT	LAT	27040	official_symbol	lat	100233211	Ortholog	1	mapped
LATS1	LATS1	9113	official_symbol	lats1	553164	Ortholog	1	mapped
LATS2	LATS2	26524	official_symbol	lats2	567674	Ortholog	1	mapped
LBP	LBP	3929	official_symbol				0	no_zebrafish_ortholog
LCN10	LCN10	414332	official_symbol				0	no_zebrafish_ortholog
LCN2	LCN2	3934	official_symbol	ptgdsa	555483	Ortholog	1	mapped
LDLR	LDLR	3949	official_symbol	ldlra	387529	Ortholog	1	mapped
LETMD1	LETMD1	25875	official_symbol	letmd1	567014	Ortholog	1	mapped
LGALS1	LGALS1	3956	official_symbol	lgals2b	393486	Ortholog	1	mapped
LGALS2	LGALS2	3957	official_symbol				0	no_zebrafish_ortholog
LGALS9	LGALS9	3965	official_symbol				0	no_zebrafish_ortholog
LIAS	LIAS	11019	official_symbol	lias	393528	Ortholog	1	mapped
LILRA5	LILRA5	353514	official_symbol				0	no_zebrafish_ortholog
LILRB4	LILRB4	11006	official_symbol				0	no_zebrafish_ortholog
LOXL3	LOXL3	84695	official_symbol				0	no_zebrafish_ortholog
LPCAT3	LPCAT3	10162	official_symbol	lpcat3	555566	Ortholog	1	mapped
LPL	LPL	4023	official_symbol	lpla	30354	Ortholog	1	mapped
LRFN5	LRFN5	145581	official_symbol	lrfn5a	100144400	Ortholog	1	mapped
LRP1	LRP1	4035	official_symbol	lrp1aa	563149	Ortholog	1	mapped
LRRC19	LRRC19	64922	official_symbol				0	no_zebrafish_ortholog
LRRK2	LRRK2	120892	official_symbol	lrrk2	559366	Ortholog	1	mapped
LTA	LTA	4049	official_symbol				0	no_zebrafish_ortholog
LTB4R	LTB4R	1241	official_symbol				0	no_zebrafish_ortholog
LXN	LXN	56925	official_symbol	lxn	494053	Ortholog	1	mapped
LY75	LY75	4065	official_symbol	ly75	504036	Ortholog	1	mapped
LY86	LY86	9450	official_symbol	ly86	101886351	Ortholog	1	mapped
LY96	LY96	23643	official_symbol				0	no_zebrafish_ortholog
LYN	LYN	4067	official_symbol	lyn	447804	Ortholog	1	mapped
LYZ	LYZ	4069	official_symbol				0	no_zebrafish_ortholog
MACIR	MACIR	90355	official_symbol	macir	570279	Ortholog	1	mapped
MAP2K3	MAP2K3	5606	official_symbol				0	no_zebrafish_ortholog
MAP3K7	MAP3K7	6885	official_symbol	map3k7	553788	Ortholog	1	mapped
MAP3K8	MAP3K8	1326	official_symbol	map3k8	563727	Ortholog	1	mapped
MAPK13	MAPK13	5603	official_symbol				0	no_zebrafish_ortholog
MAPK7	MAPK7	5598	official_symbol	mapk7	541323	Ortholog	1	mapped
MAPK8	MAPK8	5599	official_symbol	mapk8a	562720	Ortholog	1	mapped
MAPK9	MAPK9	5601	official_symbol				0	no_zebrafish_ortholog
MAPKAPK2	MAPKAPK2	9261	official_symbol				0	no_zebrafish_ortholog
MARCHF5	MARCHF5	54708	official_symbol	marchf5	561952	Ortholog	1	mapped
MARK4	MARK4	57787	official_symbol	mark4b	571279	Ortholog	1	mapped
MAS1	MAS1	4142	official_symbol				0	no_zebrafish_ortholog
MAVS	MAVS	57506	official_symbol	mavs	562867	Ortholog	1	mapped
MBL2	MBL2	4153	official_symbol				0	no_zebrafish_ortholog
MCPH1	MCPH1	79648	official_symbol	mcph1	678616	Ortholog	1	mapped
MDK	MDK	4192	official_symbol	mdka	30277	Ortholog	1	mapped
MEFV	MEFV	4210	official_symbol				0	no_zebrafish_ortholog
MEP1B	MEP1B	4225	official_symbol	mep1ba	100151009	Ortholog	1	mapped
METRNL	METRNL	284207	official_symbol	metrnla	406258	Ortholog	1	mapped
MFHAS1	MFHAS1	9258	official_symbol	mfhas1	797005	Ortholog	1	mapped
MGLL	MGLL	11343	official_symbol	mgll	378960	Ortholog	1	mapped
MGST2	MGST2	4258	official_symbol	mgst2	723997	Ortholog	1	mapped
MIF	MIF	4282	official_symbol	mif	751093	Ortholog	1	mapped
MIR105-1	MIR105-1	406897	official_symbol				0	no_zebrafish_ortholog
MIR125A	MIR125A	406910	official_symbol				0	no_zebrafish_ortholog
MIR126	MIR126	406913	official_symbol				0	no_zebrafish_ortholog
MIR129-1	MIR129-1	406917	official_symbol				0	no_zebrafish_ortholog
MIR130B	MIR130B	406920	official_symbol				0	no_zebrafish_ortholog
MIR135A1	MIR135A1	406925	official_symbol				0	no_zebrafish_ortholog
MIR136	MIR136	406927	official_symbol				0	no_zebrafish_ortholog
MIR138-1	MIR138-1	406929	official_symbol				0	no_zebrafish_ortholog
MIR140	MIR140	406932	official_symbol				0	no_zebrafish_ortholog
MIR141	MIR141	406933	official_symbol				0	no_zebrafish_ortholog
MIR142	MIR142	406934	official_symbol				0	no_zebrafish_ortholog
MIR144	MIR144	406936	official_symbol				0	no_zebrafish_ortholog
MIR145	MIR145	406937	official_symbol				0	no_zebrafish_ortholog
MIR146A	MIR146A	406938	official_symbol				0	no_zebrafish_ortholog
MIR149	MIR149	406941	official_symbol				0	no_zebrafish_ortholog
MIR15A	MIR15A	406948	official_symbol				0	no_zebrafish_ortholog
MIR16-1	MIR16-1	406950	official_symbol				0	no_zebrafish_ortholog
MIR17	MIR17	406952	official_symbol				0	no_zebrafish_ortholog
MIR181A2	MIR181A2	406954	official_symbol				0	no_zebrafish_ortholog
MIR181B1	MIR181B1	406955	official_symbol				0	no_zebrafish_ortholog
MIR181C	MIR181C	406957	official_symbol				0	no_zebrafish_ortholog
MIR187	MIR187	406963	official_symbol				0	no_zebrafish_ortholog
MIR197	MIR197	406974	official_symbol				0	no_zebrafish_ortholog
MIR199A1	MIR199A1	406976	official_symbol				0	no_zebrafish_ortholog
MIR19A	MIR19A	406979	official_symbol				0	no_zebrafish_ortholog
MIR19B1	MIR19B1	406980	official_symbol				0	no_zebrafish_ortholog
MIR203A	MIR203A	406986	official_symbol				0	no_zebrafish_ortholog
MIR204	MIR204	406987	official_symbol				0	no_zebrafish_ortholog
MIR205	MIR205	406988	official_symbol				0	no_zebrafish_ortholog
MIR206	MIR206	406989	official_symbol				0	no_zebrafish_ortholog
MIR20A	MIR20A	406982	official_symbol				0	no_zebrafish_ortholog
MIR21	MIR21	406991	official_symbol				0	no_zebrafish_ortholog
MIR22	MIR22	407004	official_symbol				0	no_zebrafish_ortholog
MIR221	MIR221	407006	official_symbol				0	no_zebrafish_ortholog
MIR222	MIR222	407007	official_symbol				0	no_zebrafish_ortholog
MIR26A1	MIR26A1	407015	official_symbol				0	no_zebrafish_ortholog
MIR302E	MIR302E	100313774	official_symbol				0	no_zebrafish_ortholog
MIR30C2	MIR30C2	407032	official_symbol				0	no_zebrafish_ortholog
MIR31	MIR31	407035	official_symbol				0	no_zebrafish_ortholog
MIR324	MIR324	442898	official_symbol				0	no_zebrafish_ortholog
MIR338	MIR338	442906	official_symbol				0	no_zebrafish_ortholog
MIR361	MIR361	494323	official_symbol				0	no_zebrafish_ortholog
MIR378A	MIR378A	494327	official_symbol				0	no_zebrafish_ortholog
MIR3909	MIR3909	100500826	official_symbol				0	no_zebrafish_ortholog
MIR4286	MIR4286	100422982	official_symbol				0	no_zebrafish_ortholog
MIR488	MIR488	574441	official_symbol				0	no_zebrafish_ortholog
MIR590	MIR590	693175	official_symbol				0	no_zebrafish_ortholog
MIR657	MIR657	724027	official_symbol				0	no_zebrafish_ortholog
MIR675	MIR675	100033819	official_symbol				0	no_zebrafish_ortholog
MIR6869	MIR6869	102465524	official_symbol				0	no_zebrafish_ortholog
MIR766	MIR766	768218	official_symbol				0	no_zebrafish_ortholog
MIR920	MIR920	100126320	official_symbol				0	no_zebrafish_ortholog
MIR92A1	MIR92A1	407048	official_symbol				0	no_zebrafish_ortholog
MIR93	MIR93	407050	official_symbol				0	no_zebrafish_ortholog
MIR98	MIR98	407054	official_symbol				0	no_zebrafish_ortholog
MIRLET7G	MIRLET7G	406890	official_symbol				0	no_zebrafish_ortholog
MKRN2	MKRN2	23609	official_symbol	mkrn2	170783	Ortholog	1	mapped
MMP25	MMP25	64386	official_symbol				0	no_zebrafish_ortholog
MMP26	MMP26	56547	official_symbol				0	no_zebrafish_ortholog
MMP3	MMP3	4314	official_symbol				0	no_zebrafish_ortholog
MMP8	MMP8	4317	official_symbol				0	no_zebrafish_ortholog
MMP9	MMP9	4318	official_symbol	mmp9	406397	Ortholog	1	mapped
MRGPRX1	MRGPRX1	259249	official_symbol				0	no_zebrafish_ortholog
MSMP	MSMP	692094	official_symbol	msmp1	101884672	Ortholog	1	mapped
MVK	MVK	4598	official_symbol	mvk	492477	Ortholog	1	mapped
MYD88	MYD88	4615	official_symbol	myd88	403145	Ortholog	1	mapped
NAIP	NAIP	4671	official_symbol				0	no_zebrafish_ortholog
NAPEPLD	NAPEPLD	222236	official_symbol	napepld	568061	Ortholog	1	mapped
NCR3	NCR3	259197	official_symbol				0	no_zebrafish_ortholog
NDFIP1	NDFIP1	80762	official_symbol	ndfip1	324047	Ortholog	1	mapped
NDST1	NDST1	3340	official_symbol	ndst1b	570459	Ortholog	1	mapped
NEAT1	NEAT1	283131	official_symbol				0	no_zebrafish_ortholog
NEK7	NEK7	140609	official_symbol	nek7	445223	Ortholog	1	mapped
NFAM1	NFAM1	150372	official_symbol				0	no_zebrafish_ortholog
NFATC1	NFATC1	4772	official_symbol	nfatc1	568315	Ortholog	1	mapped
NFATC3	NFATC3	4775	official_symbol				0	no_zebrafish_ortholog
NFATC4	NFATC4	4776	official_symbol	nfatc4	561682	Ortholog	1	mapped
NFKB1	NFKB1	4790	official_symbol	nfkb1	565756	Ortholog	1	mapped
NFKBIA	NFKBIA	4792	official_symbol	nfkbiab	323099	Ortholog	1	mapped
NFKBIB	NFKBIB	4793	official_symbol				0	no_zebrafish_ortholog
NFKBID	NFKBID	84807	official_symbol				0	no_zebrafish_ortholog
NFKBIZ	NFKBIZ	64332	official_symbol	nfkbiz	100001781	Ortholog	1	mapped
NFX1	NFX1	4799	official_symbol	nfx1	562071	Ortholog	1	mapped
NINJ1	NINJ1	4814	official_symbol	ninj1	100150223	Ortholog	1	mapped
NKG7	NKG7	4818	official_symbol				0	no_zebrafish_ortholog
NKIRAS2	NKIRAS2	28511	official_symbol	nkiras2	445039	Ortholog	1	mapped
NLRC3	NLRC3	197358	official_symbol	nlrc3	110437718	Ortholog	1	mapped
NLRC4	NLRC4	58484	official_symbol				0	no_zebrafish_ortholog
NLRP1	NLRP1	22861	official_symbol				0	no_zebrafish_ortholog
NLRP10	NLRP10	338322	official_symbol				0	no_zebrafish_ortholog
NLRP11	NLRP11	204801	official_symbol				0	no_zebrafish_ortholog
NLRP12	NLRP12	91662	official_symbol				0	no_zebrafish_ortholog
NLRP13	NLRP13	126204	official_symbol				0	no_zebrafish_ortholog
NLRP14	NLRP14	338323	official_symbol				0	no_zebrafish_ortholog
NLRP2	NLRP2	55655	official_symbol				0	no_zebrafish_ortholog
NLRP2B	NLRP2B	286430	official_symbol				0	no_zebrafish_ortholog
NLRP3	NLRP3	114548	official_symbol				0	no_zebrafish_ortholog
NLRP4	NLRP4	147945	official_symbol				0	no_zebrafish_ortholog
NLRP5	NLRP5	126206	official_symbol				0	no_zebrafish_ortholog
NLRP6	NLRP6	171389	official_symbol				0	no_zebrafish_ortholog
NLRP7	NLRP7	199713	official_symbol				0	no_zebrafish_ortholog
NLRP8	NLRP8	126205	official_symbol				0	no_zebrafish_ortholog
NLRP9	NLRP9	338321	official_symbol				0	no_zebrafish_ortholog
NLRX1	NLRX1	79671	official_symbol	nlrx1	557335	Ortholog	1	mapped
NMI	NMI	9111	official_symbol				0	no_zebrafish_ortholog
NOD1	NOD1	10392	official_symbol	nod1	100330810	Ortholog	1	mapped
NOS2	NOS2	4843	official_symbol	nos2b	563654	Ortholog	1	mapped
NOTCH2	NOTCH2	4853	official_symbol				0	no_zebrafish_ortholog
NOX1	NOX1	27035	official_symbol	nox1	555604	Ortholog	1	mapped
NOX4	NOX4	50507	official_symbol	nox4	101886314	Ortholog	1	mapped
NPFF	NPFF	8620	official_symbol	npffl	368264	Ortholog	1	mapped
NPY	NPY	4852	official_symbol	npy	30281	Ortholog	1	mapped
NPY5R	NPY5R	4889	official_symbol				0	no_zebrafish_ortholog
NR1D1	NR1D1	9572	official_symbol	nr1d1	494487	Ortholog	1	mapped
NR1H2	NR1H2	7376	official_symbol				0	no_zebrafish_ortholog
NR1H3	NR1H3	10062	official_symbol	nr1h3	548341	Ortholog	1	mapped
NR4A3	NR4A3	8013	official_symbol	nr4a3	548604	Ortholog	1	mapped
NR5A2	NR5A2	2494	official_symbol	nr5a2	30749	Ortholog	1	mapped
NRROS	NRROS	375387	official_symbol	nrros	445318	Ortholog	1	mapped
NT5E	NT5E	4907	official_symbol	nt5e	393906	Ortholog	1	mapped
ODAM	ODAM	54959	official_symbol				0	no_zebrafish_ortholog
OLR1	OLR1	4973	official_symbol				0	no_zebrafish_ortholog
ORM1	ORM1	5004	official_symbol				0	no_zebrafish_ortholog
ORM2	ORM2	5005	official_symbol				0	no_zebrafish_ortholog
OSM	OSM	5008	official_symbol				0	no_zebrafish_ortholog
OSMR	OSMR	9180	official_symbol				0	no_zebrafish_ortholog
OTULIN	OTULIN	90268	official_symbol	otulinb	100005714	Ortholog	1	mapped
P2RX1	P2RX1	5023	official_symbol				0	no_zebrafish_ortholog
P2RX7	P2RX7	5027	official_symbol				0	no_zebrafish_ortholog
PARK7	PARK7	11315	official_symbol	park7	449674	Ortholog	1	mapped
PARP4	PARP4	143	official_symbol				0	no_zebrafish_ortholog
PBK	PBK	55872	official_symbol	pbk	360218	Ortholog	1	mapped
PBXIP1	PBXIP1	57326	official_symbol	pbxip1b	553293	Ortholog	1	mapped
PDCD1	PDCD1	5133	official_symbol				0	no_zebrafish_ortholog
PDCD4	PDCD4	27250	official_symbol	pdcd4b	321061	Ortholog	1	mapped
PDE2A	PDE2A	5138	official_symbol	pde2a	100332468	Ortholog	1	mapped
PER1	PER1	5187	official_symbol				0	no_zebrafish_ortholog
PF4	PF4	5196	official_symbol				0	no_zebrafish_ortholog
PF4V1	PF4V1	5197	official_symbol				0	no_zebrafish_ortholog
PGLYRP1	PGLYRP1	8993	official_symbol				0	no_zebrafish_ortholog
PGLYRP2	PGLYRP2	114770	official_symbol	pglyrp2	568634	Ortholog	1	mapped
PIK3AP1	PIK3AP1	118788	official_symbol	pik3ap1	100002256	Ortholog	1	mapped
PIK3CD	PIK3CD	5293	official_symbol	pik3cd	394174	Ortholog	1	mapped
PIK3CG	PIK3CG	5294	official_symbol	pik3cg	406598	Ortholog	1	mapped
PJA2	PJA2	9867	official_symbol	pja2	565118	Ortholog	1	mapped
PLA2G10	PLA2G10	8399	official_symbol				0	no_zebrafish_ortholog
PLA2G2A	PLA2G2A	5320	official_symbol				0	no_zebrafish_ortholog
PLA2G2D	PLA2G2D	26279	official_symbol				0	no_zebrafish_ortholog
PLA2G2E	PLA2G2E	30814	official_symbol				0	no_zebrafish_ortholog
PLA2G3	PLA2G3	50487	official_symbol				0	no_zebrafish_ortholog
PLA2G4B	PLA2G4B	100137049	official_symbol				0	no_zebrafish_ortholog
PLA2G4C	PLA2G4C	8605	official_symbol				0	no_zebrafish_ortholog
PLA2G7	PLA2G7	7941	official_symbol	pla2g7	406470	Ortholog	1	mapped
PLCG1	PLCG1	5335	official_symbol	plcg1	373867	Ortholog	1	mapped
PLCG2	PLCG2	5336	official_symbol	plcg2	561747	Ortholog	1	mapped
PLD3	PLD3	23646	official_symbol	pld3	571938	Ortholog	1	mapped
PLD4	PLD4	122618	official_symbol	pld4	101885476	Ortholog	1	mapped
PLGRKT	PLGRKT	55848	official_symbol	plgrkt	606662	Ortholog	1	mapped
PLK2	PLK2	10769	official_symbol	plk2b	565576	Ortholog	1	mapped
PLSCR1	PLSCR1	5359	official_symbol				0	no_zebrafish_ortholog
PNMA1	PNMA1	9240	official_symbol				0	no_zebrafish_ortholog
POLB	POLB	5423	official_symbol	polb	554204	Ortholog	1	mapped
PPBP	PPBP	5473	official_symbol				0	no_zebrafish_ortholog
PPP2CA	PPP2CA	5515	official_symbol	ppp2cab	393885	Ortholog	1	mapped
PRCP	PRCP	5547	official_symbol	prcp	436967	Ortholog	1	mapped
PRDX2	PRDX2	7001	official_symbol	prdx2	791455	Ortholog	1	mapped
PRDX5	PRDX5	25824	official_symbol	prdx5	554105	Ortholog	1	mapped
PRKAR1B	PRKAR1B	5575	official_symbol	prkar1b	767685	Ortholog	1	mapped
PRKAR2A	PRKAR2A	5576	official_symbol	prkar2aa	556042	Ortholog	1	mapped
PRKAR2B	PRKAR2B	5577	official_symbol	prkar2b	100331387	Ortholog	1	mapped
PRMT2	PRMT2	3275	official_symbol	prmt2	558841	Ortholog	1	mapped
PROC	PROC	5624	official_symbol				0	no_zebrafish_ortholog
PSG9	PSG9	5678	official_symbol				0	no_zebrafish_ortholog
PSMA1	PSMA1	5682	official_symbol	psma1	445033	Ortholog	1	mapped
PSMA6	PSMA6	5687	official_symbol	psma6a	171585	Ortholog	1	mapped
PSMB4	PSMB4	5692	official_symbol	psmb4	550499	Ortholog	1	mapped
PSTPIP1	PSTPIP1	9051	official_symbol				0	no_zebrafish_ortholog
PTAFR	PTAFR	5724	official_symbol	ptafr	100002627	Ortholog	1	mapped
PTGDR	PTGDR	5729	official_symbol				0	no_zebrafish_ortholog
PTGER1	PTGER1	5731	official_symbol				0	no_zebrafish_ortholog
PTGER2	PTGER2	5732	official_symbol				0	no_zebrafish_ortholog
PTGER3	PTGER3	5733	official_symbol	ptger3	100000544	Ortholog	1	mapped
PTGER4	PTGER4	5734	official_symbol				0	no_zebrafish_ortholog
PTGES	PTGES	9536	official_symbol	ptges	544666	Ortholog	1	mapped
PTGFR	PTGFR	5737	official_symbol	ptgfr	571808	Ortholog	1	mapped
PTGIR	PTGIR	5739	official_symbol	ptgir	561406	Ortholog	1	mapped
PTGIS	PTGIS	5740	official_symbol	ptgis	559148	Ortholog	1	mapped
PTGS2	PTGS2	5743	official_symbol				0	no_zebrafish_ortholog
PTN	PTN	5764	official_symbol	ptn	368211	Ortholog	1	mapped
PTPN6	PTPN6	5777	official_symbol	ptpn6	335573	Ortholog	1	mapped
PTPRC	PTPRC	5788	official_symbol	ptprc	559154	Ortholog	1	mapped
PTX3	PTX3	5806	official_symbol				0	no_zebrafish_ortholog
PXK	PXK	54899	official_symbol	pxk	557065	Ortholog	1	mapped
PYCARD	PYCARD	29108	official_symbol				0	no_zebrafish_ortholog
PYDC1	PYDC1	260434	official_symbol	pydc1	147837586	Ortholog	1	mapped
PYDC2	PYDC2	152138	official_symbol				0	no_zebrafish_ortholog
PYDC5	PYDC5	107181291	official_symbol				0	no_zebrafish_ortholog
RAB44	RAB44	401258	official_symbol				0	no_zebrafish_ortholog
RABGEF1	RABGEF1	27342	official_symbol	rabgef1	393816	Ortholog	1	mapped
RAC1	RAC1	5879	official_symbol				0	no_zebrafish_ortholog
RASGRP1	RASGRP1	10125	official_symbol				0	no_zebrafish_ortholog
RBPJ	RBPJ	3516	official_symbol	rbpjb	563306	Ortholog	1	mapped
REG3A	REG3A	5068	official_symbol				0	no_zebrafish_ortholog
REG3G	REG3G	130120	official_symbol				0	no_zebrafish_ortholog
REL	REL	5966	official_symbol	rel	415101	Ortholog	1	mapped
RELA	RELA	5970	official_symbol	rela	415099	Ortholog	1	mapped
RELB	RELB	5971	official_symbol	relb	795414	Ortholog	1	mapped
RHBDD3	RHBDD3	25807	official_symbol				0	no_zebrafish_ortholog
RHBDF2	RHBDF2	79651	official_symbol				0	no_zebrafish_ortholog
RICTOR	RICTOR	253260	official_symbol	rictorb	561835	Ortholog	1	mapped
RIPK1	RIPK1	8737	official_symbol	ripk1l	567460	Ortholog	1	mapped
RIPK2	RIPK2	8767	official_symbol	ripk2	373874	Ortholog	1	mapped
RPS19	RPS19	6223	official_symbol	rps19	393723	Ortholog	1	mapped
RPS6KA4	RPS6KA4	8986	official_symbol				0	no_zebrafish_ortholog
RPS6KA5	RPS6KA5	9252	official_symbol	rps6ka5	565173	Ortholog	1	mapped
RTN4	RTN4	57142	official_symbol	rtn4a	447816	Ortholog	1	mapped
S100A12	S100A12	6283	official_symbol				0	no_zebrafish_ortholog
S100A8	S100A8	6279	official_symbol				0	no_zebrafish_ortholog
S100A9	S100A9	6280	official_symbol				0	no_zebrafish_ortholog
S1PR3	S1PR3	1903	official_symbol				0	no_zebrafish_ortholog
SAA1	SAA1	6288	official_symbol				0	no_zebrafish_ortholog
SAA2	SAA2	6289	official_symbol				0	no_zebrafish_ortholog
SAA4	SAA4	6291	official_symbol				0	no_zebrafish_ortholog
SBNO1	SBNO1	55206	official_symbol	sbno1	100005813	Ortholog	1	mapped
SBNO2	SBNO2	22904	official_symbol				0	no_zebrafish_ortholog
SCG2	SCG2	7857	official_symbol	scg2a	793796	Ortholog	1	mapped
SCGB1A1	SCGB1A1	7356	official_symbol				0	no_zebrafish_ortholog
SCN9A	SCN9A	6335	official_symbol				0	no_zebrafish_ortholog
SCUBE1	SCUBE1	80274	official_symbol	scube1	797832	Ortholog	1	mapped
SCYL3	SCYL3	57147	official_symbol	scyl3	323839	Ortholog	1	mapped
SELE	SELE	6401	official_symbol				0	no_zebrafish_ortholog
SELP	SELP	6403	official_symbol				0	no_zebrafish_ortholog
SEMA7A	SEMA7A	8482	official_symbol				0	no_zebrafish_ortholog
SERPINA1	SERPINA1	5265	official_symbol				0	no_zebrafish_ortholog
SERPINA3	SERPINA3	12	official_symbol				0	no_zebrafish_ortholog
SERPINE1	SERPINE1	5054	official_symbol	serpine1	100136840	Ortholog	1	mapped
SERPINF2	SERPINF2	5345	official_symbol	serpinf2b	563663	Ortholog	1	mapped
SETD4	SETD4	54093	official_symbol	setd4	564058	Ortholog	1	mapped
SETD6	SETD6	79918	official_symbol	setd6	322348	Ortholog	1	mapped
SHARPIN	SHARPIN	81858	official_symbol				0	no_zebrafish_ortholog
SHPK	SHPK	23729	official_symbol	shpk	100001676	Ortholog	1	mapped
SIGIRR	SIGIRR	59307	official_symbol	sigirr	563606	Ortholog	1	mapped
SIGLEC1	SIGLEC1	6614	official_symbol				0	no_zebrafish_ortholog
SIGLEC10	SIGLEC10	89790	official_symbol				0	no_zebrafish_ortholog
SIRPA	SIRPA	140885	official_symbol				0	no_zebrafish_ortholog
SKP1	SKP1	6500	official_symbol	skp1	393716	Ortholog	1	mapped
SLAMF1	SLAMF1	6504	official_symbol				0	no_zebrafish_ortholog
SLAMF8	SLAMF8	56833	official_symbol				0	no_zebrafish_ortholog
SLC11A1	SLC11A1	6556	official_symbol				0	no_zebrafish_ortholog
SMAD1	SMAD1	4086	official_symbol	smad1	30628	Ortholog	1	mapped
SMAD3	SMAD3	4088	official_symbol				0	no_zebrafish_ortholog
SMPDL3B	SMPDL3B	27293	official_symbol	smpdl3b	564392	Ortholog	1	mapped
SNAP23	SNAP23	8773	official_symbol				0	no_zebrafish_ortholog
SNCA	SNCA	6622	official_symbol				0	no_zebrafish_ortholog
SNX4	SNX4	8723	official_symbol	snx4	323203	Ortholog	1	mapped
SNX6	SNX6	58533	official_symbol	snx6	567182	Ortholog	1	mapped
SOCS5	SOCS5	9655	official_symbol				0	no_zebrafish_ortholog
SPATA2	SPATA2	9825	official_symbol	spata2	568830	Ortholog	1	mapped
SPHK1	SPHK1	8877	official_symbol				0	no_zebrafish_ortholog
SPINK7	SPINK7	84651	official_symbol				0	no_zebrafish_ortholog
SPN	SPN	6693	official_symbol				0	no_zebrafish_ortholog
SRC	SRC	6714	official_symbol	src	325084	Ortholog	1	mapped
STAB1	STAB1	23166	official_symbol				0	no_zebrafish_ortholog
STAP1	STAP1	26228	official_symbol				0	no_zebrafish_ortholog
STARD7	STARD7	56910	official_symbol	stard7	564572	Ortholog	1	mapped
STAT5A	STAT5A	6776	official_symbol				0	no_zebrafish_ortholog
STING1	STING1	340061	official_symbol	sting1	101243556	Ortholog	1	mapped
